session_id,timestamp_ms,face_visible,eyes_open_prob,head_yaw_deg,head_pitch_deg,head_roll_deg,looking_away,multi_person_count,speech_detected,tab_switched,copy_paste,window_blur,dwell_time_ms,blink_rate_hz,suspicion_score,target
EYE,224767,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1627,0.356,0.73,0
EYE,225965,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4331,0.52,0.73,0
EYE,226415,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4249,0.467,0.73,0
EYE,227219,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4333,0.301,0.73,0
EYE,228240,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4217,0.887,1.27,0
EYE,229206,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2005,0.853,1.27,0
EYE,230036,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3508,0.495,0.73,0
EYE,230552,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2132,0.507,0.73,0
EYE,231195,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1374,0.842,1.27,0
EYE,231941,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1336,0.744,1.27,0
EYE,232980,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4400,0.122,0.73,0
EYE,234043,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1754,0.787,1.27,0
EYE,234622,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4920,0.885,1.27,0
EYE,235084,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4372,0.377,0.73,0
EYE,235639,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3513,0.97,2.27,1
EYE,236514,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3920,0.373,0.73,0
EYE,237273,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2524,0.789,1.27,0
EYE,238107,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2592,0.313,0.73,0
EYE,239229,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1751,0.739,1.27,0
EYE,240057,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4189,0.343,0.73,0
EYE,240742,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2300,0.345,0.73,0
EYE,241512,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4295,0.235,0.73,0
EYE,242105,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3857,0.47,0.73,0
EYE,243148,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2961,1.059,2.27,1
EYE,243602,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4135,0.898,1.27,0
EYE,244088,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2281,0.906,2.27,1
EYE,244963,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,854,0.995,2.27,1
EYE,245675,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2623,0.994,2.27,1
EYE,246517,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3606,1.027,2.27,1
EYE,247495,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1127,0.41,0.73,0
EYE,248158,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4475,0.887,1.27,0
EYE,249048,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2943,0.901,2.27,1
EYE,249899,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4783,0.406,0.73,0
EYE,250305,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,964,0.372,0.73,0
EYE,251377,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1574,0.294,0.73,0
EYE,251858,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2998,0.933,2.27,1
EYE,252966,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1313,0.987,2.27,1
EYE,253836,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4394,0.33,0.73,0
EYE,254631,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3990,0.259,0.73,0
EYE,255764,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2355,0.272,0.73,0
EYE,256527,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4377,0.575,0.73,0
EYE,257653,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3561,0.428,0.73,0
EYE,258167,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3568,0.904,2.27,1
EYE,258803,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4080,0.931,2.27,1
EYE,259561,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2104,0.729,1.27,0
EYE,260687,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2101,0.271,0.73,0
EYE,261161,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1604,0.41,0.73,0
EYE,261594,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2975,0.42,0.73,0
EYE,262622,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2422,0.802,1.27,0
EYE,263289,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1141,0.926,2.27,1
EYE,264373,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1254,0.998,2.27,1
EYE,265406,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4272,0.216,0.73,0
EYE,266381,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4429,0.772,1.27,0
EYE,266809,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3867,0.415,0.73,0
EYE,267987,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,948,0.878,1.27,0
EYE,269130,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2858,1.034,2.27,1
EYE,269839,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2050,0.812,1.27,0
EYE,270644,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4993,0.952,2.27,1
EYE,271591,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2585,0.388,0.73,0
EYE,272481,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1550,0.461,0.73,0
EYE,273387,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4720,0.748,1.27,0
EYE,273859,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1281,0.852,1.27,0
EYE,274275,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3143,1.13,2.27,1
EYE,274699,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2040,0.977,2.27,1
EYE,275327,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4369,0.56,0.73,0
EYE,275743,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,971,0.869,1.27,0
EYE,276711,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1129,0.834,1.27,0
EYE,277702,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4694,0.313,0.73,0
EYE,278440,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1015,0.904,2.27,1
EYE,279213,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4862,0.456,0.73,0
EYE,279812,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1509,1.008,2.27,1
EYE,280749,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4526,0.872,1.27,0
EYE,281436,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,846,0.912,2.27,1
EYE,282085,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1200,0.927,2.27,1
EYE,283266,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1190,0.772,1.27,0
EYE,284163,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1428,0.318,0.73,0
EYE,285289,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1626,0.462,0.73,0
EYE,286090,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2300,0.513,0.73,0
EYE,286979,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2266,0.392,0.73,0
EYE,287998,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1414,0.91,2.27,1
EYE,288568,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,930,0.354,0.73,0
EYE,289006,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3783,0.692,1.27,0
EYE,289902,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4759,0.772,1.27,0
EYE,291023,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4387,0.835,1.27,0
EYE,291915,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4911,1.004,2.27,1
EYE,292730,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1931,0.908,2.27,1
EYE,293168,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4610,0.507,0.73,0
EYE,294044,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1613,0.522,0.73,0
EYE,295191,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1044,0.832,1.27,0
EYE,295949,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1071,0.855,1.27,0
EYE,297037,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3424,0.545,0.73,0
EYE,297760,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2850,0.214,0.73,0
EYE,298452,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,945,0.37,0.73,0
EYE,299195,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1231,0.207,0.73,0
EYE,299734,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1763,0.779,1.27,0
EYE,300573,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3034,0.883,1.27,0
EYE,300983,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4215,0.317,0.73,0
EYE,301957,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2668,0.385,0.73,0
EYE,302599,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1684,0.834,1.27,0
EYE,303504,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4364,0.858,1.27,0
EYE,304420,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4645,0.89,1.27,0
EYE,305340,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2596,0.775,1.27,0
EYE,305759,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3970,0.957,2.27,1
EYE,306577,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2713,0.23,0.73,0
EYE,307038,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3537,0.918,2.27,1
EYE,307557,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,802,0.845,1.27,0
EYE,308045,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1692,0.963,2.27,1
EYE,309079,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3176,0.675,1.27,0
EYE,310019,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1787,0.312,0.73,0
EYE,310679,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2018,0.954,2.27,1
EYE,311304,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2218,1.008,2.27,1
EYE,312157,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1783,0.376,0.73,0
EYE,312872,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,836,0.41,0.73,0
EYE,313864,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2511,0.348,0.73,0
EYE,314564,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3911,0.922,2.27,1
EYE,315531,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1117,0.521,0.73,0
EYE,315970,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3911,0.934,2.27,1
EYE,316585,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4730,0.441,0.73,0
EYE,317152,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3183,0.464,0.73,0
EYE,317896,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2939,0.982,2.27,1
EYE,318465,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2516,0.951,2.27,1
EYE,319611,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4538,0.835,1.27,0
EYE,320771,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1356,0.448,0.73,0
EYE,321252,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3519,1.021,2.27,1
EYE,321909,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3203,0.818,1.27,0
EYE,322532,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1388,0.377,0.73,0
EYE,323598,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3917,0.9,2.27,1
EYE,324697,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1936,0.801,1.27,0
EYE,325422,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1807,0.415,0.73,0
EYE,326045,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3314,0.925,2.27,1
EYE,326856,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4702,1.058,2.27,1
EYE,327533,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1371,0.956,2.27,1
EYE,328416,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2687,0.33,0.73,0
EYE,329520,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2065,0.475,0.73,0
EYE,330393,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,821,0.998,2.27,1
EYE,331173,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3991,0.844,1.27,0
EYE,331579,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3307,0.438,0.73,0
EYE,332548,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,828,1.057,2.27,1
EYE,333429,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4409,0.393,0.73,0
EYE,333927,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2253,0.968,2.27,1
EYE,334597,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,838,0.895,1.27,0
EYE,335796,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1686,0.346,0.73,0
EYE,336882,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4001,0.988,2.27,1
EYE,337663,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3955,0.772,1.27,0
EYE,338666,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4311,0.987,2.27,1
EYE,339149,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1788,0.389,0.73,0
EYE,340001,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2482,0.463,0.73,0
EYE,340563,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4763,0.494,0.73,0
EYE,341755,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2655,0.986,2.27,1
EYE,342362,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1591,0.995,2.27,1
EYE,343345,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4410,0.866,1.27,0
EYE,344335,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1784,0.934,2.27,1
EYE,345420,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1850,0.446,0.73,0
EYE,346512,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4433,0.964,2.27,1
EYE,347289,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4699,0.533,0.73,0
EYE,348422,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3746,0.384,0.73,0
EYE,349276,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3053,0.766,1.27,0
EYE,350196,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4144,0.757,1.27,0
EYE,351321,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1816,0.461,0.73,0
EYE,351784,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,916,0.755,1.27,0
EYE,352904,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4588,1.097,2.27,1
EYE,353641,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4967,0.596,0.73,0
EYE,354535,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2189,0.861,1.27,0
EYE,355036,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,965,1.002,2.27,1
EYE,355827,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4296,0.791,1.27,0
EYE,356627,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1578,0.303,0.73,0
EYE,357072,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3736,0.895,1.27,0
EYE,358144,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1391,0.253,0.73,0
EYE,358785,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1513,0.391,0.73,0
EYE,359773,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,801,0.502,0.73,0
EYE,360275,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1717,0.409,0.73,0
EYE,360780,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3041,0.492,0.73,0
EYE,361607,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1686,0.955,2.27,1
EYE,362015,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2695,0.54,0.73,0
EYE,362773,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3944,0.992,2.27,1
EYE,363436,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3070,1.081,2.27,1
EYE,364525,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4711,0.436,0.73,0
EYE,365307,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4189,0.452,0.73,0
EYE,366165,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2854,1.031,2.27,1
EYE,366974,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1007,1.032,2.27,1
EYE,367888,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1694,0.92,2.27,1
EYE,368588,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4909,0.835,1.27,0
EYE,369109,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2066,0.852,1.27,0
EYE,370241,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4438,1.067,2.27,1
EYE,370949,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4502,0.38,0.73,0
EYE,372071,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3135,1.197,2.27,1
EYE,373019,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1461,0.89,1.27,0
EYE,374132,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1111,0.904,2.27,1
EYE,374566,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1554,0.912,2.27,1
EYE,375690,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1152,0.866,1.27,0
EYE,376113,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,958,0.435,0.73,0
EYE,376894,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1203,1.038,2.27,1
EYE,377445,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1755,0.476,0.73,0
EYE,378094,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2512,1.159,2.27,1
EYE,379071,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4611,0.441,0.73,0
EYE,380225,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3182,0.383,0.73,0
EYE,380810,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2194,0.488,0.73,0
EYE,381739,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2069,0.272,0.73,0
EYE,382159,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4423,0.745,1.27,0
EYE,382658,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3758,0.475,0.73,0
EYE,383583,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4169,0.828,1.27,0
EYE,384535,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,801,0.932,2.27,1
EYE,385436,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3165,0.371,0.73,0
EYE,385919,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2446,1.054,2.27,1
EYE,387061,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,929,1.08,2.27,1
EYE,387526,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4016,0.437,0.73,0
EYE,388186,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2052,0.891,1.27,0
EYE,389261,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2846,0.572,0.73,0
EYE,389947,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4174,1.054,2.27,1
EYE,390938,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4266,0.885,1.27,0
EYE,391942,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2793,0.5,0.73,0
EYE,392617,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3691,0.874,1.27,0
EYE,393592,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3160,0.523,0.73,0
EYE,394488,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2107,0.368,0.73,0
EYE,395443,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2455,1.108,2.27,1
EYE,396093,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3003,0.417,0.73,0
EYE,396826,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1756,1.009,2.27,1
EYE,398022,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1768,0.973,2.27,1
EYE,398619,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1858,0.905,2.27,1
EYE,399709,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3332,0.381,0.73,0
EYE,400120,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2029,0.445,0.73,0
EYE,400742,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1075,0.492,0.73,0
EYE,401569,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4049,0.435,0.73,0
EYE,402309,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4723,0.327,0.73,0
EYE,403484,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,928,0.951,2.27,1
EYE,404194,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2318,0.955,2.27,1
EYE,405007,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3274,0.308,0.73,0
EYE,406150,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4849,0.496,0.73,0
EYE,407137,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4752,0.431,0.73,0
EYE,407537,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1786,0.42,0.73,0
EYE,408240,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3924,0.945,2.27,1
EYE,409343,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3208,0.93,2.27,1
EYE,410327,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1374,0.325,0.73,0
EYE,411311,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4032,0.501,0.73,0
EYE,412299,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4628,0.875,1.27,0
EYE,413079,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4030,0.456,0.73,0
EYE,413972,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3973,0.936,2.27,1
EYE,414965,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2467,0.505,0.73,0
EYE,415643,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1800,0.957,2.27,1
EYE,416497,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1650,0.868,1.27,0
EYE,417621,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2424,0.995,2.27,1
EYE,418163,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4526,0.534,0.73,0
EYE,419167,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1716,0.559,0.73,0
EYE,419668,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2240,0.836,1.27,0
EYE,420689,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4138,0.768,1.27,0
EYE,421173,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3689,0.4,0.73,0
EYE,421900,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4665,1.062,2.27,1
EYE,422599,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3663,0.409,0.73,0
EYE,423041,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,3630,0.782,1.27,0
EYE,423804,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1743,1.062,2.27,1
EYE,424224,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,1804,0.433,0.73,0
EYE,424740,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1206,0.992,2.27,1
EYE,425190,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1514,0.884,1.27,0
EYE,426376,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4654,0.89,1.27,0
EYE,427148,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1763,0.759,1.27,0
EYE,427703,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4435,0.952,2.27,1
EYE,428522,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,905,0.421,0.73,0
EYE,429011,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2481,0.432,0.73,0
EYE,429760,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4216,0.393,0.73,0
EYE,430471,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4330,0.846,1.27,0
EYE,431168,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1244,0.951,2.27,1
EYE,431952,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,835,0.318,0.73,0
EYE,432713,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2508,0.385,0.73,0
EYE,433138,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3738,0.655,0.73,0
EYE,433915,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,809,0.441,0.73,0
EYE,434363,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,2460,0.918,2.27,1
EYE,435055,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4025,0.427,0.73,0
EYE,435621,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,4945,0.469,0.73,0
EYE,436166,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4073,0.946,2.27,1
EYE,437126,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3840,0.286,0.73,0
EYE,437633,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1282,0.875,1.27,0
EYE,438694,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2049,0.647,0.73,0
EYE,439748,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4303,0.711,1.27,0
EYE,440797,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,3266,0.496,0.73,0
EYE,441786,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1768,1.121,2.27,1
EYE,442955,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,1900,0.891,1.27,0
EYE,443617,1,0.95,0.0,0.0,0.0,0,1,0,0,0,0,2143,0.658,0.73,0
EYE,444183,1,0.05,0.0,0.0,0.0,0,1,0,0,0,0,4529,0.756,1.27,0
